cluster_id,comment_id,account,actor_type_primary,network_position,hcc_id,video_id,brand,comment_text_presentation,normalized_text,sentiment,sentiment_attribute_status
SIM_CLUSTER_00001,7146484218146276122,MASS_195fb15e7a62,Mass Actor,Outside LCN,,7145783136914296090,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7177920729277530906,MASS_ce20b0b8d7e1,Mass Actor,Outside LCN,,7145783136914296090,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7198463089719640858,MASS_4531fe2afd73,Mass Actor,Outside LCN,,7145783136914296090,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7206943943010829082,MASS_661fc333df4a,Mass Actor,Outside LCN,,7167562475641048347,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7211392013492683547,MASS_14691bcfa6cf,Mass Actor,Outside LCN,,7185096421220158747,Azarine,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7218527581069755163,MASS_09187c5832a9,Mass Actor,Outside LCN,,7194330759329631514,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7223233238298592026,MASS_187cce3fabd2,Mass Actor,LCN Non-HCC,,7222981366173011226,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7225517668228776730,MASS_3e2e1d8c5225,Mass Actor,Outside LCN,,7185096421220158747,Azarine,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7225963561188082458,MASS_898a80349f6b,Mass Actor,Outside LCN,,7222981366173011226,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7225993085205070619,MASS_a760d1538cc8,Mass Actor,Outside LCN,,7194330759329631514,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7226064161254916890,MASS_2e89902cb1b0,Mass Actor,Outside LCN,,7194330759329631514,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7226611793248961306,MASS_48c66ca560c9,Mass Actor,Outside LCN,,7194330759329631514,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7226876114085659419,MASS_6e28099e4597,Mass Actor,Outside LCN,,7194330759329631514,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7226996459027514138,MASS_bc7ab74407d6,Mass Actor,LCN Non-HCC,,7194330759329631514,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7227432509372662555,MASS_3da6259b67ab,Mass Actor,Outside LCN,,7194330759329631514,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7228463863141745435,MASS_568ca00c0f57,Mass Actor,Outside LCN,,7194330759329631514,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7229125707934647066,MASS_2baf0ac2fa04,Mass Actor,Outside LCN,,7194330759329631514,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7236702204337455877,MASS_372c179ab58c,Mass Actor,Outside LCN,,7194330759329631514,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7237344046608106245,MASS_2b964db23f8e,Mass Actor,Outside LCN,,7194330759329631514,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7242479933900489477,MASS_744c77369760,Mass Actor,Outside LCN,,7194330759329631514,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7242645336194548485,MASS_a7fbd568a3ed,Mass Actor,Outside LCN,,7194330759329631514,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7242995278999356165,MASS_dbe7accf9181,Mass Actor,Outside LCN,,7194330759329631514,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7245429484705972997,MASS_55e888b7c14e,Mass Actor,Outside LCN,,7194330759329631514,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7250779089689871109,MASS_73401b46a7fb,Mass Actor,Outside LCN,,7194330759329631514,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7251490988585190149,MASS_98150498d060,Mass Actor,Outside LCN,,7194330759329631514,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7253378576039805702,MASS_a93e5c940593,Mass Actor,Outside LCN,,7145783136914296090,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7254048905153905413,MASS_32d47a6d31aa,Mass Actor,Outside LCN,,7194330759329631514,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7254852779935023877,MASS_a93e5c940593,Mass Actor,Outside LCN,,7242204399928593669,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7261642278828720902,MASS_0211c4e68f23,Mass Actor,Outside LCN,,7185096421220158747,Azarine,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7272275411432866565,MASS_4e2189486eca,Mass Actor,Outside LCN,,7270117302614478086,Azarine,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7285317140658799365,MASS_797b9fdb298e,Mass Actor,Outside LCN,,7284446766534102277,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7287072430111605510,MASS_3d796623e286,Mass Actor,Outside LCN,,7284446766534102277,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7287715697101751046,MASS_a0ea90341c81,Mass Actor,LCN Non-HCC,,7284446766534102277,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7312853790780424965,MASS_36a9f8bef149,Mass Actor,Outside LCN,,7312025661835578629,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7314013747815088902,MASS_d1f02164e346,Mass Actor,Outside LCN,,7312025661835578629,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7314181899542479622,MASS_cdc62bc60cb6,Mass Actor,Outside LCN,,7312025661835578629,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7314507795591856901,MASS_dbae67f3bb4a,Mass Actor,Outside LCN,,7312025661835578629,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7314706097733223170,MASS_f0ba0440ae92,Mass Actor,Outside LCN,,7312025661835578629,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7315034705223811845,MASS_fdfcc36933d0,Mass Actor,Outside LCN,,7312025661835578629,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7315253933499532037,MASS_fbe6e1e9fd27,Mass Actor,Outside LCN,,7312025661835578629,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7332153392976249605,MASS_21ca06ec0b70,Mass Actor,Outside LCN,,7312025661835578629,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7364725404375466758,kulitcerah_ct92565,Community Actor,HCC,46,7313383346447322373,Azarine,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7370901091573875462,MASS_78440be92bff,Mass Actor,Outside LCN,,7313383346447322373,Azarine,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7378433722121585414,MASS_bd33e5c9de67,Mass Actor,Outside LCN,,7378347819268082950,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7385923287484154630,MASS_2d22a07dc8e7,Mass Actor,Outside LCN,,7385065641595653382,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7398043414786769670,MASS_e7362cbb7cda,Mass Actor,Outside LCN,,7385065641595653382,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7398050696467989254,MASS_7b398b14df84,Mass Actor,Outside LCN,,7385065641595653382,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7401801703039320838,MASS_6c7f539281c5,Mass Actor,Outside LCN,,7284446766534102277,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7402794529537082118,MASS_dd1ad2b3b94c,Mass Actor,Outside LCN,,7389110955214490886,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7403922906894107397,MASS_56d5f436f4a4,Mass Actor,Outside LCN,,7385065641595653382,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7421208903575716613,MASS_d3db633b85d7,Mass Actor,Outside LCN,,7421104723333483782,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7421715914691560197,MASS_612f543c4e47,Mass Actor,Outside LCN,,7421104723333483782,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7422839840360891142,MASS_f848a4a70a4c,Mass Actor,Outside LCN,,7421104723333483782,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7428581319418299153,MASS_efdcd77a9036,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7428814457030312710,MASS_b90d471f4f76,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7428864829881991942,MASS_ca5d5946c376,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7429133808156803845,MASS_6d1f09f76033,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7429171650564440853,MASS_80a481faba29,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7429731077524669189,MASS_c7db4e6c349f,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7430097635820929798,MASS_b3928bd90ee5,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7430624784235315975,MASS_268f06943743,Mass Actor,Outside LCN,,7429636271552728326,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7434055998157456134,MASS_8ba4234e1f63,Mass Actor,LCN Non-HCC,,7418514646698642693,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7438976277694284600,MASS_6ede3d9fb170,Mass Actor,LCN Non-HCC,,7385065641595653382,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7439185275735950135,MASS_e86685470dde,Mass Actor,Outside LCN,,7421835937988070662,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7439200234255844114,MASS_b963c9957eae,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7439710085256086280,MASS_83e656ab664d,Mass Actor,Outside LCN,,7429265515434036485,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7440052262166708993,MASS_8346f4994078,Mass Actor,Outside LCN,,7340938843190725893,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7440702345250095889,MASS_a7d136eb29b6,Mass Actor,Outside LCN,,7418812570569641221,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7441082667436016401,MASS_5e4006c42005,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7441082685466297106,MASS_86656ce0d3c8,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7441900508183757623,testireal_ct49360,Community Actor,HCC,43,7429636271552728326,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7442008302945764152,MASS_97e34abf823f,Mass Actor,Outside LCN,,7418812570569641221,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7442661064640414465,MASS_16a9e81285d8,Mass Actor,Outside LCN,,7312632181094894854,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7443421726840587025,MASS_b0040100ee2f,Mass Actor,Outside LCN,,7357662447248968966,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7444058305410777874,MASS_f59b20242e25,Mass Actor,Outside LCN,,7312632181094894854,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7444126971667448584,MASS_3f99dc59a398,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7444210677910242056,MASS_f0ef05755e79,Mass Actor,Outside LCN,,7385065641595653382,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7444681388946096903,MASS_e4c8511924db,Mass Actor,Outside LCN,,7357662447248968966,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7445271841775649544,MASS_a4b529f6fcb4,Mass Actor,Outside LCN,,7357662447248968966,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7445362220160303889,MASS_71043013b8fa,Mass Actor,Outside LCN,,7429636271552728326,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7445544914203575045,MASS_c9db7e42ff8e,Mass Actor,Outside LCN,,7424146834534239493,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7445992480644678408,MASS_e0bb5cf85564,Mass Actor,Outside LCN,,7312632181094894854,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7446007249443865349,MASS_243174731a19,Mass Actor,Outside LCN,,7385065641595653382,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7446654401814872850,MASS_a107b36f64d2,Mass Actor,Outside LCN,,7312632181094894854,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7446928851638928134,MASS_62771740da76,Mass Actor,Outside LCN,,7421835937988070662,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7446971465251029767,MASS_ab784a37667f,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7447150570987029256,MASS_9cdd9ff01083,Mass Actor,Outside LCN,,7312632181094894854,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7447180787499664135,MASS_f17da8e28a39,Mass Actor,Outside LCN,,7421835937988070662,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7447770852476076807,MASS_d8b18d5a91b6,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7447884554520183570,cantik_ct95823,Community Actor,HCC,14,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7447887097607013126,MASS_2bb2ef512053,Mass Actor,Outside LCN,,7312632181094894854,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7448013421251724039,MASS_c34acfbdf3aa,Mass Actor,Outside LCN,,7279666593129434374,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7448037175432037121,MASS_ecb9ea3989ae,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7448295508294157063,MASS_df2720ea7644,Mass Actor,Outside LCN,,7421835937988070662,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7448482146669380370,MASS_d18bb4f22d7c,Mass Actor,LCN Non-HCC,,7421835937988070662,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7448679363187835655,MASS_2e64150aad83,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7448822104131191559,MASS_6a395e075438,Mass Actor,Outside LCN,,7424146834534239493,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7449210876715336464,MASS_a3facb224d84,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7449225826397045522,MASS_6c10ef43517c,Mass Actor,Outside LCN,,7312632181094894854,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7449440910523925268,MASS_a59b2be35fc9,Mass Actor,Outside LCN,,7421835937988070662,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7449690326031254278,MASS_dcb1126dcdfa,Mass Actor,Outside LCN,,7312632181094894854,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7450020221807051528,MASS_6b387f7f5b1a,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7450104542257578770,MASS_3c4508fbb306,Mass Actor,Outside LCN,,7429636271552728326,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7450448313009226514,MASS_ae29cfd1d2bb,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7450493094820905749,MASS_cdd736702c5a,Mass Actor,Outside LCN,,7279666593129434374,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7450497450132030226,MASS_7a8172f49aaf,Mass Actor,Outside LCN,,7385065641595653382,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7450798293582676744,MASS_49f12e5595b9,Mass Actor,Outside LCN,,7418812570569641221,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7451175208863679249,MASS_60a1c37d92d1,Mass Actor,Outside LCN,,7421835937988070662,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7451175380205683472,MASS_21e10879e938,Mass Actor,LCN Non-HCC,,7421835937988070662,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7451175408395420433,MASS_60a1c37d92d1,Mass Actor,Outside LCN,,7421835937988070662,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7451175577372017425,MASS_60a1c37d92d1,Mass Actor,Outside LCN,,7421835937988070662,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7451832507421541121,MASS_3c2316b9fbe9,Mass Actor,Outside LCN,,7429636271552728326,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7451930456436884232,MASS_f859a5685e5a,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7452203401042313990,MASS_298893be89c3,Mass Actor,Outside LCN,,7363584993148357894,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7452211733031437063,MASS_9b3099c7c735,Mass Actor,Outside LCN,,7421835937988070662,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7452366398967644944,MASS_d5534d2f5e42,Mass Actor,Outside LCN,,7421835937988070662,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7452440572470330119,MASS_96a1403d5795,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7452739520379831058,MASS_e5b0d41f93dc,Mass Actor,Outside LCN,,7429636271552728326,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7453053138912756485,MASS_1990b9c9eb3c,Mass Actor,Outside LCN,,7385065641595653382,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7453299509309866758,MASS_c6e4075503ce,Mass Actor,Outside LCN,,7429265515434036485,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7453517208472797960,MASS_b479c131f371,Mass Actor,Outside LCN,,7357662447248968966,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7453623188321878791,MASS_cea29de467d7,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7454496486898991879,MASS_07cad59fbd3a,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7455106739802161926,MASS_98d9a445bea4,Mass Actor,Outside LCN,,7306081689422351622,The Originote,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7455908301378519816,MASS_006cc2ea579b,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7455908393015509778,MASS_006cc2ea579b,Mass Actor,Outside LCN,,7429265515434036485,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7455940949928641287,MASS_92e6eeed0b52,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7456041837070467858,MASS_a2aaf02faf53,Mass Actor,Outside LCN,,7340938843190725893,Daviena,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7456331068494365446,MASS_7af91abb8854,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7456991511281664789,MASS_826ad4dc2b1e,Mass Actor,Outside LCN,,7262186413284822277,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7457028582139200277,MASS_04277b842f28,Mass Actor,Outside LCN,,7279666593129434374,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7457190497117242130,MASS_8c61deb89159,Mass Actor,Outside LCN,,7279666593129434374,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
SIM_CLUSTER_00001,7457288639194891014,MASS_79eaee5a7d5b,Mass Actor,Outside LCN,,7428436533981613318,Maryame,🥰,🥰,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
